Index,FirstName,IsMale,IsFemale
10887,Jokum,true,false
10888,Jola,false,true
10889,Jolán,false,true
10890,Jolana,false,true
10891,Jolanda,false,true
10892,Jolánka,false,true
10893,Jolanta,false,true
10894,Jolanthe,false,true
10895,Joleen,false,true
10896,Jolene,false,true
10897,Jolie,false,true
10898,Joline,false,true
10899,Jolyon,true,false
10900,Jón,true,false
10901,Jon,true,false
10902,Jóna,false,true
10903,Jonah,true,false
10904,Jónás,true,false
10905,Jónas,true,false
10906,Jonáš,true,false
10907,Jonas,true,false
10908,Jónatan,true,false
10909,Jonatán,true,false
10910,Jonatan,true,false
10911,Jónatas,true,false
10912,Jônatas,true,false
10913,Jonathan,true,false
10914,Jonathon,true,false
10915,Jone,true,true
10916,Jonelle,false,true
10917,Jonette,false,true
10918,Jong,true,true
10919,Jong-Su,true,false
10920,Joni,true,true
10921,Jonie,false,true
10922,Jonna,false,true
10923,Jonny,true,false
10924,Jonquil,false,true
10925,Jöns,true,false
10926,Jonty,true,false
10927,Jooa,true,false
10928,Jools,true,true
10929,Joon,true,false
10930,Joona,true,false
10931,Joonas,true,false
10932,Joon-Ho,true,false
10933,Joop,true,false
10934,Joord,true,false
10935,Joos,true,false
10936,Joosep,true,false
10937,Jooseppi,true,false
10938,Joost,true,false
10939,Joo-Won,true,true
10940,Jorah,true,false
10941,Joram,true,false
10942,Jöran,true,false
10943,Jordà,true,false
10944,Jordaan,true,false
10945,Jordán,true,false
10946,Jordan,true,true
10947,Jordana,false,true
10948,Jordanes,true,false
10949,Jordão,true,false
10950,Jordi,true,false
10951,Jördis,false,true
10952,Jordon,true,false
10953,Jordyn,false,true
10954,Jor-El,true,false
10955,Jörg,true,false
10956,Jørg,true,false
10957,Jorge,true,false
10958,Jörgen,true,false
10959,Jørgen,true,false
10960,Jorginho,true,false
10961,Jorie,false,true
10962,Joris,true,false
10963,Jorja,false,true
10964,Jorma,true,false
10965,Jörmungandr,true,false
10966,Jǫrmungandr,true,false
10967,Jørn,true,false
10968,Jorrit,true,false
10969,Jorun,false,true
10970,Jorunn,false,true
10971,Jórunnr,false,true
10972,Jory,true,false
10973,Jos,true,false
10974,Josaphat,true,false
10975,Joscelin,true,false
10976,Josceline,false,true
10977,Joschka,true,false
10978,Jose,true,false
10979,José,true,true
10980,José Ángel,true,false
10981,José Antonio,true,false
10982,Joseba,true,false
10983,Josée,false,true
10984,Jósef,true,false
10985,Josef,true,false
10986,Josefa,false,true
10987,Josefien,false,true
10988,Josefiina,false,true
10989,Josefin,false,true
10990,Josefína,false,true
10991,Josefina,false,true
10992,Josefine,false,true
10993,José Luis,true,false
10994,Joselyn,false,true
10995,José Manuel,true,false
10996,José Mari,true,false
10997,José María,true,false
10998,José Maria,true,false
10999,Josèp,true,false
11000,Josep,true,false
11001,Josepe,true,false
11002,Joseph,true,false
11003,Josepha,false,true
11004,Josèphe,false,true
11005,Josephina,false,true
11006,Joséphine,false,true
11007,Josephine,false,true
11008,Josephus,true,false
11009,Josep Maria,true,false
11010,Joses,true,false
11011,Josette,false,true
11012,Josh,true,false
11013,Joshua,true,false
11014,Josiah,true,false
11015,Josiane,false,true
11016,Josias,true,false
11017,Josie,false,true
11018,Josif,true,false
11019,Josip,true,false
11020,Josipa,false,true
11021,Jóska,true,false
11022,Joško,true,false
11023,Joslyn,false,true
11024,Joso,true,false
11025,Joss,true,true
11026,Josse,true,false
11027,Josselin,true,false
11028,Josseline,false,true
11029,Josslyn,false,true
11030,Jošt,true,false
11031,Jost,true,false
11032,Jostein,true,false
11033,Jósteinn,true,false
11034,Josu,true,false
11035,Josué,true,false
11036,Josune,false,true
11037,Jotham,true,false
11038,Jothi,true,true
11039,Joukahainen,true,false
11040,Jouko,true,false
11041,Jouni,true,false
11042,Jourdain,true,false
11043,Journee,false,true
11044,Journey,false,true
11045,Jovan,true,false
11046,Jovana,false,true
11047,Jovanka,false,true
11048,Jove,true,false
11049,Jovian,true,false
11050,Jovica,true,false
11051,Jovita,false,true
11052,Jovka,false,true
11053,Jowan,true,false
11054,Jowita,false,true
11055,Joy,false,true
11056,Joyce,true,true
11057,Joye,false,true
11058,Jozafat,true,false
11059,Jože,true,false
11060,Józef,true,false
11061,Jožef,true,false
11062,Jozef,true,false
11063,Józefa,false,true
11064,Jožefa,false,true
11065,Jozefa,false,true
11066,Jozefien,false,true
11067,Józefina,false,true
11068,Jozefína,false,true
11069,Jozefina,false,true
11070,Jozefo,true,false
11071,Jožica,false,true
11072,Jozo,true,false
11073,József,true,false
11074,Józsi,true,false
11075,Józsua,true,false
11076,Jozua,true,false
11077,Ju,true,true
11078,Juan,true,true
11079,Juana,false,true
11080,Juan Bautista,true,false
11081,Juan Carlos,true,false
11082,Juancho,true,false
11083,Juanfran,true,false
11084,Juan Francisco,true,false
11085,Juanita,false,true
11086,Juanito,true,false
11087,Juan José,true,false
11088,Juanma,true,false
11089,Juan Manuel,true,false
11090,Juanne,true,false
11091,Juan Pablo,true,false
11092,Juantxo,true,false
11093,Jubal,true,false
11094,Juda,true,false
11095,Judah,true,false
11096,Judas,true,false
11097,Judd,true,false
11098,Judda,false,true
11099,Jude,true,true
11100,Judi,false,true
11101,Judicaël,true,false
11102,Judie,false,true
11103,Judikael,true,false
11104,Judit,false,true
11105,Judita,false,true
11106,Judite,false,true
11107,Judith,false,true
11108,Judoc,true,false
11109,Judocus,true,false
11110,Judy,false,true
11111,Judyta,false,true
11112,Juha,true,false
11113,Juhán,true,false
11114,Juhan,true,false
11115,Juhana,true,false
11116,Juhani,true,false
11117,Juho,true,false
11118,Jukka,true,false
11119,Julek,true,false
11120,Julen,true,false
11121,Jules,true,true
11122,Juli,false,true
11123,Júlia,false,true
11124,Julia,false,true
11125,Julià,true,false
11126,Julián,true,false
11127,Julian,true,false
11128,Juliāna,false,true
11129,Juliana,false,true
11130,Juliane,false,true
11131,Julianna,false,true
11132,Julianne,false,true
11133,Juliano,true,false
11134,Julie,false,true
11135,Julien,true,false
11136,Julienne,false,true
11137,Juliet,false,true
11138,Julieta,false,true
11139,Juliette,false,true
11140,Julij,true,false
11141,Jūlija,false,true
11142,Julija,false,true
11143,Julijana,false,true
11144,Julinha,false,true
11145,Júlio,true,false
11146,Julio,true,false
11147,Júlio César,true,false
11148,Julio César,true,false
11149,Juliska,false,true
11150,Julita,false,true
11151,Julitta,false,true
11152,Július,true,false
11153,Julius,true,false
11154,Juliusz,true,false
11155,Juliya,false,true
11156,July,false,true
11157,Julyan,true,false
11158,Juma,true,false
11159,Jumaane,true,false
11160,Jumana,false,true
11161,Jumanah,false,true
11162,Jun,true,true
11163,Junaid,true,false
11164,Junayd,true,false
11165,June,false,true
11166,Jung,true,true
11167,Jung-Hee,true,true
11168,Jung-Hoon,true,false
11169,Jung-Sook,false,true
11170,Jun-Ho,true,false
11171,Juni,false,true
11172,Junia,false,true
11173,Jun'ichi,true,false
11174,Junior,true,false
11175,Juniper,false,true
11176,Junípero,true,false
11177,Junius,true,false
11178,Junko,false,true
11179,Juno,false,true
11180,Junon,false,true
11181,Junpei,true,false
11182,Jun-Seo,true,false
11183,Juozapas,true,false
11184,Juozas,true,false
11185,Júpiter,true,false
11186,Jupiter,true,false
11187,Jupp,true,false
11188,Juraj,true,false
11189,Jūratė,false,true
11190,Jure,true,false
11191,Jurek,true,false
11192,Jürgen,true,false
11193,Jurgen,true,false
11194,Jurģis,true,false
11195,Jurgis,true,false
11196,Jurgita,false,true
11197,Jüri,true,false
11198,Jurian,true,false
11199,Jurica,true,false
11200,Jurij,true,false
11201,Juris,true,false
11202,Jūrō,true,false
11203,Juro,true,false
11204,Jurou,true,false
11205,Jurre,true,false
11206,Jurriaan,true,false
11207,Jurryt,true,false
11208,Jussi,true,false
11209,Justa,false,true
11210,Justas,true,false
11211,Juste,true,false
11212,Justice,true,true
11213,Justiina,false,true
11214,Justin,true,false
11215,Justína,false,true
11216,Justina,false,true
11217,Justinas,true,false
11218,Justīne,false,true
11219,Justine,false,true
11220,Justinian,true,false
11221,Justino,true,false
11222,Justo,true,false
11223,Justus,true,false
11224,Justy,true,true
11225,Justyn,true,false
11226,Justýna,false,true
11227,Justyna,false,true
11228,Jusuf,true,false
11229,Jusztina,false,true
11230,Juta,false,true
11231,Jutta,false,true
11232,Juturna,false,true
11233,Juul,true,true
11234,Juurou,true,false
11235,Juuso,true,false
11236,Juvela,false,true
11237,Juvenal,true,false
11238,Juventas,false,true
11239,Ju-Won,true,true
11240,Jyothi,true,true
11241,Jyoti,true,true
11242,Jyotsana,false,true
11243,Jyotsna,false,true
11244,Jyrgal,true,true
11245,Jyri,true,false
11246,Jyrki,true,false
11247,Jytte,false,true
11248,Kaan,true,false
11249,Kaapo,true,false
11250,Kaapro,true,false
11251,Kaarel,true,false
11252,Kaarina,false,true
11253,Kaarle,true,false
11254,Kaarlo,true,false
11255,Kabelo,true,false
11256,Kacey,false,true
11257,Kacie,false,true
11258,Kacper,true,false
11259,Kade,true,false
11260,Kadek,true,true
11261,Kaden,true,false
11262,Kader,true,true
11263,Kadi,false,true
11264,Kadiatou,false,true
11265,Kadir,true,false
11266,Kadmos,true,false
11267,Kadri,true,true
11268,Kadriye,false,true
11269,Kae,false,true
11270,Kaede,true,true
11271,Kaeden,true,false
11272,Kaelea,false,true
11273,Kaelee,false,true
11274,Kaelyn,false,true
11275,Kaety,false,true
11276,Kağan,true,false
11277,Kagiso,true,true
11278,Kahina,false,true
11279,Kahurangi,true,true
11280,Kai,true,true
11281,Kaia,false,true
11282,Kaiden,true,false
11283,Kaidi,false,true
11284,Kaija,false,true
11285,Kaila,false,true
11286,Kailani,false,true
11287,Kailash,true,false
11288,Kailee,false,true
11289,Kailey,false,true
11290,Kailyn,false,true
11291,Kaimana,true,true
11292,Kain,true,false
11293,Kainan,true,false
11294,Kaipo,true,true
11295,Kairo,true,false
11296,Kais,true,false
11297,Kaisa,false,true
11298,Kaiser,true,false
11299,Kaison,true,false
11300,Kaiti,false,true
11301,Kaitlin,false,true
11302,Kaitlyn,false,true
11303,Kaitlynn,false,true
11304,Kaito,true,false
11305,Kaj,true,false
11306,Kája,false,true
11307,Kaja,false,true
11308,Kajal,false,true
11309,Kajetán,true,false
11310,Kajetan,true,false
11311,Kajsa,false,true
11312,Kajus,true,false
11313,Kakalina,false,true
11314,Kala,false,true
11315,Kalani,true,true
11316,Kale,true,false
11317,Kalea,false,true
11318,Kaleb,true,false
11319,Kalei,true,true
11320,Kaleigh,false,true
11321,Kal-El,true,false
11322,Kalena,false,true
11323,Kaleo,true,false
11324,Kalev,true,false
11325,Kaleva,true,false
11326,Kalevi,true,false
11327,Kaley,false,true
11328,Kálfr,true,false
11329,Kali,true,true
11330,Kalidas,true,false
11331,Kalidasa,true,false
11332,Kalie,false,true
11333,Kalin,true,false
11334,Kalina,false,true
11335,Kalisha,false,true
11336,Kalju,true,false
11337,Kalla,false,true
11338,Kalle,true,false
11339,Kallias,true,false
11340,Kallie,false,true
11341,Kallikrates,true,false
11342,Kallinikos,true,false
11343,Kalliope,false,true
11344,Kallippos,true,false
11345,Kallirrhoe,false,true
11346,Kallirroi,false,true
11347,Kallisto,false,true
11348,Kallistos,true,false
11349,Kallistrate,false,true
11350,Kálmán,true,false
11351,Kaloyan,true,false
11352,Kalpana,false,true
11353,Kaltrina,false,true
11354,Kalyan,true,false
11355,Kalyana,true,false
11356,Kalyani,false,true
11357,Kalyn,false,true
11358,Kalyna,false,true
11359,Kalypso,false,true
11360,Kalysta,false,true
11361,Kam,true,true
11362,Kama,true,false
11363,Kamakshi,false,true
11364,Kəmal,true,false
11365,Kamal,true,false
11366,Kəmalə,false,true
11367,Kamala,true,true
11368,Kamalani,true,true
11369,Kamal ud-Din,true,false
11370,Kamaria,false,true
11371,Kamatchi,false,true
11372,Kamau,true,false
11373,Kambiz,true,false
11374,Kambujiya,true,false
11375,Kamden,true,false
11376,Kamen,true,false
11377,Kameron,true,true
11378,Kamil,true,false
11379,Kamila,false,true
11380,Kamilė,false,true
11381,Kamilla,false,true
11382,Kamini,false,true
11383,Kamoliddin,true,false
11384,Kamon,true,true
11385,Kamryn,true,true
11386,Kanako,false,true
11387,Kanani,false,true
11388,Kanchana,false,true
11389,Kanda,false,true
11390,Kandace,false,true
11391,Kandaĵa,false,true
11392,Kandake,false,true
11393,Kandi,false,true
11394,Kāne,true,false
11395,Kane,true,false
11396,Kaneonuskatew,true,false
11397,Kaniehtiio,false,true
11398,Kanna,false,true
11399,Kannan,true,false
11400,Kanon,false,true
11401,Kanstantsin,true,false
11402,Kanta,true,true
11403,Kanti,true,true
11404,Kantuta,false,true
11405,Kanya,false,true
11406,Kaolin,true,false
11407,Kaori,false,true
11408,Kaoru,true,true
11409,Kapel,true,false
11410,Kapena,true,false
11411,Kapil,true,false
11412,Kapila,true,false
11413,Kapka,false,true
11414,Kapono,true,false
11415,Kapua,true,true
11416,Kára,false,true
11417,Kara,true,true
11418,Karabo,true,true
11419,Karam,true,true
11420,Karan,true,false
11421,Karaugh,false,true
11422,Karcsi,true,false
11423,Kåre,true,false
11424,Kareem,true,false
11425,Karekin,true,false
11426,Karel,true,false
11427,Karen,true,true
11428,Karena,false,true
11429,Karenza,false,true
11430,Karesinda,false,true
11431,Kári,true,false
11432,Kari,true,true
11433,Karim,true,false
11434,Karima,false,true
11435,Karin,false,true
11436,Karīna,false,true
11437,Karina,false,true
11438,Karine,false,true
11439,Karishma,false,true
11440,Karissa,false,true
11441,Karita,false,true
11442,Kariuki,true,false
11443,Karl,true,false
11444,Karla,false,true
11445,Karlee,false,true
11446,Karlene,false,true
11447,Karl-Heinz,true,false
11448,Karlheinz,true,false
11449,Karlijn,false,true
11450,Kārlis,true,false
11451,Karlmann,true,false
11452,Karlo,true,false
11453,Karly,false,true
11454,Karma,true,true
11455,Karme,false,true
11456,Karmela,false,true
11457,Karmen,false,true
11458,Karna,true,false
11459,Karol,true,false
11460,Karola,false,true
11461,Karoliina,false,true
11462,Karolína,false,true
11463,Karolina,false,true
11464,Karoline,false,true
11465,Karolis,true,false
11466,Karolos,true,false
11467,Károly,true,false
11468,Karolyn,false,true
11469,Karp,true,false
11470,Karpos,true,false
11471,Karrie,false,true
11472,Karson,true,false
11473,Karsten,true,false
11474,Karsyn,true,true
11475,Kärt,false,true
11476,Karter,true,false
11477,Karthik,true,false
11478,Karthika,false,true
11479,Karthikeyan,true,false
11480,Kartik,true,false
11481,Kartikeya,true,false
11482,Karyn,false,true
11483,Karyna,false,true
11484,Kasandra,false,true
11485,Kasen,true,false
11486,Kasey,true,true
11487,Kash,true,false
11488,Kashi,false,true
11489,Kashton,true,false
11490,Kasi,false,true
11491,Kasia,false,true
11492,Kasih,false,true
11493,Kasım,true,false
11494,Kasimir,true,false
11495,Kasimira,false,true
11496,Kason,true,false
11497,Kašpar,true,false
11498,Kaspar,true,false
11499,Kasparas,true,false
11500,Kaspars,true,false
11501,Kasper,true,false
11502,Kassandra,false,true
11503,Kassandros,true,false
11504,Kassia,false,true
11505,Kassidy,false,true
11506,Kassiopeia,false,true
11507,Kassy,false,true
11508,Kastor,true,false
11509,Kasumi,false,true
11510,Kat,false,true
11511,Kata,false,true
11512,Katalin,false,true
11513,Katalinka,false,true
11514,Katar,false,true
11515,Katariina,false,true
11516,Katarin,false,true
11517,Katarína,false,true
11518,Katarina,false,true
11519,Katarine,false,true
11520,Katarzyna,false,true
11521,Katashi,true,false
11522,Katayoun,false,true
11523,Katayun,false,true
11524,Kate,false,true
11525,Katee,false,true
11526,Katelijn,false,true
11527,Katelijne,false,true
11528,Katelin,false,true
11529,Katell,false,true
11530,Katelyn,false,true
11531,Katelynn,false,true
11532,Katenka,false,true
11533,Kateri,false,true
11534,Kateřina,false,true
11535,Katerina,false,true
11536,Kateryna,false,true
11537,Katey,false,true
11538,Katharina,false,true
11539,Katharine,false,true
11540,Katharyn,false,true
11541,Käthe,false,true
11542,Katherina,false,true
11543,Katherine,false,true
11544,Katheryn,false,true
11545,Katheryne,false,true
11546,Kathi,false,true
11547,Kathie,false,true
11548,Kathleen,false,true
11549,Kathlyn,false,true
11550,Kathrin,false,true
11551,Kathrine,false,true
11552,Kathryn,false,true
11553,Kathy,false,true
11554,Kati,false,true
11555,Katia,false,true
11556,Katica,false,true
11557,Katida,false,true
11558,Katie,false,true
11559,Katina,false,true
11560,Katinka,false,true
11561,Katiuscia,false,true
11562,Katja,false,true
11563,Katka,false,true
11564,Katla,false,true
11565,Katlego,true,true
11566,Katleho,true,true
11567,Katlyn,false,true
11568,Katniss,false,true
11569,Kato,true,false
11570,Kató,false,true
11571,Katrė,false,true
11572,Katri,false,true
11573,Katrien,false,true
11574,Katriina,false,true
11575,Katrijn,false,true
11576,Katrín,false,true
11577,Katrin,false,true
11578,Katrīna,false,true
11579,Katrina,false,true
11580,Katrine,false,true
11581,Katriona,false,true
11582,Katsiaryna,false,true
11583,Katsu,true,false
11584,Katsuhito,true,false
11585,Katsuo,true,false
11586,Katsuro,true,false
11587,Katsurō,true,false
11588,Katsurou,true,false
11589,Kattalin,false,true
11590,Katy,false,true
11591,Katya,false,true
11592,Katyusha,false,true
11593,Kauʻi,true,true
11594,Kauko,true,false
11595,Kaulana,true,true
11596,Kaur,false,true
11597,Kauri,true,false
11598,Kausalya,false,true
11599,Kaveh,true,false
11600,Kaveri,false,true
11601,Kavi,true,false
11602,Kavita,false,true
11603,Kavitha,false,true
11604,Kawacatoose,true,false
11605,Kawehi,true,true
11606,K'awiil,true,false
11607,Kawisenhawe,false,true
11608,Kay,true,true
11609,Kaya,true,false
11610,Kaycee,false,true
11611,Kayden,true,true
11612,Kaydence,false,true
11613,Kaye,false,true
11614,Kayin,true,true
11615,Kayla,false,true
11616,Kaylani,false,true
11617,Kayleah,false,true
11618,Kaylee,false,true
11619,Kayleen,false,true
11620,Kayleigh,false,true
11621,Kayley,false,true
11622,Kaylie,false,true
11623,Kaylin,false,true
11624,Kayly,false,true
11625,Kaylyn,false,true
11626,Kaylynn,false,true
11627,Kayode,true,false
11628,Kayson,true,false
11629,Kazia,false,true
11630,Kazik,true,false
11631,Kazimiera,false,true
11632,Kazimieras,true,false
11633,Kazimierz,true,false
11634,Kazimír,true,false
11635,Kazimir,true,false
11636,Kázmér,true,false
11637,Kazue,false,true
11638,Kazuki,true,false
11639,Kazuko,false,true
11640,Kazuo,true,false
11641,Kazuya,true,false
11642,Kazuyuki,true,false
11643,Keahi,true,true
11644,Keala,true,true
11645,Kealoha,true,true
11646,Kean,true,false
11647,Keane,true,false
11648,Keanna,false,true
11649,Keano,true,false
11650,Keanu,true,true
11651,Keara,false,true
11652,Keaton,true,false
11653,Keavy,false,true
11654,Keefe,true,false
11655,Keegan,true,false
11656,Keelan,true,true
11657,Keeleigh,false,true
11658,Keeley,false,true
11659,Keelin,false,true
11660,Keely,false,true
11661,Keenan,true,false
11662,Kees,true,false
11663,Keeva,false,true
11664,Kefilwe,true,true
11665,Kegan,true,false
11666,Keghart,true,false
11667,Kehinde,true,true
11668,Kehlani,false,true
11669,Kei,true,true
11670,Keighley,false,true
11671,Keijo,true,false
11672,Keiko,false,true
11673,Keila,false,true
11674,Keinan,true,false
11675,Keir,true,false
11676,Keira,false,true
11677,Keiran,true,false
11678,Keisha,false,true
11679,Keith,true,false
11680,Keitha,false,true
11681,Kekepania,false,true
11682,Kekoa,true,false
11683,Kelan,true,false
11684,Kelcey,true,true
11685,Keld,true,false
11686,Kelda,false,true
11687,Kelebek,false,true
11688,Kelebogile,true,true
11689,Kelemen,true,false
11690,Kelia,false,true
11691,Kelila,false,true
11692,Kellan,true,false
11693,Kelleigh,false,true
11694,Kellen,true,false
11695,Kelley,true,true
11696,Kelli,false,true
11697,Kellie,false,true
11698,Kelly,true,true
11699,Kelsey,true,true
11700,Kelsi,false,true
11701,Kelsie,false,true
11702,Kelvin,true,false
11703,Kemal,true,false
11704,Kemalettin,true,false
11705,Kemen,true,false
11706,Kemp,true,false
11707,Kemuel,true,false
11708,Ken,true,false
11709,Kenan,true,false
11710,Kenaniah,true,false
11711,Kenanyahu,true,false
11712,Kendal,true,true
11713,Kendall,true,true
11714,Kende,true,false
11715,Kendra,false,true
11716,Kendrick,true,false
11717,Kenelm,true,false
11718,Ken'ichi,true,false
11719,Kenina,false,true
11720,Kenith,true,false
11721,Kenji,true,false
11722,Kenna,false,true
11723,Kennard,true,false
11724,Kennedi,false,true
11725,Kennedy,true,true
11726,Kennet,true,false
11727,Kenneth,true,false
11728,Kennith,true,false
11729,Kenny,true,false
11730,Kenrick,true,false
11731,Kenshin,true,false
11732,Kent,true,false
11733,Kenta,true,false
11734,Kentarō,true,false
11735,Kentigern,true,false
11736,Kenton,true,false
11737,Kenya,false,true
11738,Kenyon,true,false
11739,Kenzie,true,true
11740,Kenzo,true,false
11741,Kenzō,true,false
11742,Kenzou,true,false
11743,Keone,true,true
11744,Keoni,true,false
11745,Kepa,true,false
11746,Kephalos,true,false
11747,Kephas,true,false
11748,Kepheus,true,false
11749,Kerberos,true,false
11750,Kerem,true,false
11751,Keren,false,true
11752,Kerena,false,true
11753,Keren-Happuch,false,true
11754,Keren Happukh,false,true
11755,Kerensa,false,true
11756,Kerenza,false,true
11757,Keri,false,true
11758,Kerîm,true,false
11759,Kerim,true,false
11760,Kerime,false,true
11761,Kerman,true,false
11762,Kermit,true,false
11763,Kerneels,true,false
11764,Kerr,true,false
11765,Kerri,false,true
11766,Kerrie,false,true
11767,Kerry,true,true
11768,Kersti,false,true
11769,Kerstin,false,true
11770,Kerttu,false,true
11771,Kertu,false,true
11772,Kesha,true,false
11773,Keshaun,true,false
11774,Keshawn,true,false
11775,Keshet,true,true
11776,Keshia,false,true
11777,Kęstas,true,false
11778,Kester,true,false
11779,Kestrel,false,true
11780,Kęstutis,true,false
11781,Ketevan,false,true
11782,Keti,false,true
11783,Ketil,true,false
11784,Ketill,true,false
11785,Ketilriðr,false,true
11786,Keto,false,true
11787,Kettil,true,false
11788,Keturah,false,true
11789,Ketut,true,true
11790,Ketzi'ah,false,true
11791,Kev,true,false
11792,Kevan,true,false
11793,Kévin,true,false
11794,Kevin,true,false
11795,Kevork,true,false
11796,Kevyn,true,true
11797,Kewin,true,false
11798,Keysha,false,true
11799,Kezia,false,true
11800,Keziah,false,true
11801,Kfir,true,false
11802,Kgosi,true,false
11803,Khachatur,true,false
11804,Khadiga,false,true
11805,Khadija,false,true
11806,Khadijah,false,true
11807,Khadijeh,false,true
11808,Khafra,true,false
11809,Khajag,true,false
11810,Khaled,true,false
11811,Khaleel,true,false
11812,Khaleesi,false,true
11813,Khalid,true,false
11814,Khalida,false,true
11815,Khalifa,true,false
11816,Khalil,true,false
11817,Khalilah,false,true
11818,Khaliq,true,false
11819,Kham,true,true
11820,Khamisi,true,false
11821,Khamphet,true,true
11822,Khan,true,false
11823,Khánh,true,false
11824,Khanpasha,true,false
11825,Khariton,true,false
11826,Khasan,true,false
11827,Khatijah,false,true
11828,Khatuna,false,true
11829,Khava,false,true
11830,Khayrat,true,true
11831,Khayri,true,false
11832,Khayriyya,false,true
11833,Khayyam,true,false
11834,Khazhak,true,false
11835,Khloe,false,true
11836,Khnum,true,false
11837,Khnum-Khufu,true,false
11838,Khodadad,true,false
11839,Khordad,false,true
11840,Khorshid,true,true
11841,Khristofor,true,false
11842,Khrystyna,false,true
11843,Khshayarsha,true,false
11844,Khubilai,true,false
11845,Khufu,true,false
11846,Khulan,false,true
11847,Khurshid,true,true
11848,Khushi,false,true
11849,Khwaja,true,false
11850,Ki,false,true
11851,Kia,false,true
11852,Kian,true,false
11853,Kiana,false,true
11854,Kianoush,true,false
11855,Kiara,false,true
11856,Kiaran,true,false
11857,Kiarra,false,true
11858,Kibwe,true,false
11859,Kichiro,true,false
11860,Kichirō,true,false
11861,Kichirou,true,false
11862,Kidist,false,true
11863,Kidlat,true,false
11864,Kiefer,true,false
11865,Kielo,false,true
11866,Kiera,false,true
11867,Kieran,true,false
11868,Kieron,true,false
11869,Kierra,false,true
11870,Kiersten,false,true
11871,Kiira,false,true
11872,Kike,true,false
11873,Kiki,false,true
11874,Kiko,true,false
11875,Kiku,false,true
11876,Kiley,false,true
11877,Kilian,true,false
11878,Kilie,false,true
11879,Kilikina,false,true
11880,Killa,false,true
11881,Killian,true,false
11882,Kim,true,true
11883,Kimball,true,false
11884,Kimberlee,false,true
11885,Kimberleigh,false,true
11886,Kimberley,false,true
11887,Kimberly,false,true
11888,Kimberlyn,false,true
11889,Kimbra,false,true
11890,Kimi,true,false
11891,Kimiko,false,true
11892,Kimimela,false,true
11893,Kimmie,false,true
11894,Kimmo,true,false
11895,Kimmy,false,true
11896,Kimo,true,false
11897,Kinborough,false,true
11898,Kincső,false,true
11899,Kine,false,true
11900,Kineret,false,true
11901,King,true,false
11902,Kinga,false,true
11903,Kinge,false,true
11904,Kingsley,true,false
11905,Kingston,true,false
11906,Kinley,false,true
11907,Kinneret,false,true
11908,Kinsley,false,true
11909,Kip,true,false
11910,Kipling,true,false
11911,Kir,true,false
11912,Kíra,false,true
11913,Kira,false,true
11914,Kirabo,true,true
11915,Kiran,true,true
11916,Kiraz,false,true
11917,Kirby,true,true
11918,Kire,true,false
11919,Kiri,false,true
11920,Kiril,true,false
11921,Kirill,true,false
11922,Kirils,true,false
11923,Kirk,true,false
11924,Kirke,false,true
11925,Kiro,true,false
11926,Kirsi,false,true
11927,Kirsikka,false,true
11928,Kirsteen,false,true
11929,Kirsten,false,true
11930,Kirsti,false,true
11931,Kirstie,false,true
11932,Kirstin,false,true
11933,Kirstine,false,true
11934,Kirsty,false,true
11935,Kirtida,false,true
11936,Kisecawchuck,true,false
11937,Kisembo,true,true
11938,Kisha,false,true
11939,Kishan,true,false
11940,Kishor,true,false
11941,Kishore,true,false
11942,Kishori,false,true
11943,Kısmet,false,true
11944,Kistiñe,false,true
11945,Kit,true,true
11946,Kito,true,false
11947,Kitti,false,true
11948,Kitty,false,true
11949,Kıvanç,true,false
11950,Kiyoko,false,true
11951,Kiyoshi,true,false
11952,Kizzie,false,true
11953,Kizzy,false,true
11954,Kjeld,true,false
11955,Kjell,true,false
11956,Kjellfrid,false,true
11957,Kjersti,false,true
11958,Kjerstin,false,true
11959,Kjetil,true,false
11960,Klaas,true,false
11961,Klaes,true,false
11962,Klahan,true,false
11963,Klaos,true,false
11964,Klára,false,true
11965,Klāra,false,true
11966,Klara,false,true
11967,Klas,true,false
11968,Klasina,false,true
11969,Klaudia,false,true
11970,Klaudie,false,true
11971,Klaudija,false,true
11972,Klaudijs,true,false
11973,Klaudio,true,false
11974,Klaudiusz,true,false
11975,Klaus,true,false
11976,Klaus-Peter,true,false
11977,Klava,false,true
11978,Klavdia,false,true
11979,Klavdija,false,true
11980,Klavdiya,false,true
11981,Klāvs,true,false
11982,Klazina,false,true
11983,Kleio,false,true
11984,Kleisthenes,true,false
11985,Kleitos,true,false
11986,Klemen,true,false
11987,Klemens,true,false
11988,Klement,true,false
11989,Klementina,false,true
11990,Klementyna,false,true
11991,Kleon,true,false
11992,Kleopas,true,false
11993,Kleopatra,false,true
11994,Kleopatros,true,false
11995,Klim,true,false
11996,Kliment,true,false
11997,Klimentina,false,true
11998,Klio,false,true
11999,Klopas,true,false
12000,Klotho,false,true
12001,Klotild,false,true
12002,Klytaimnestra,false,true
12003,Klytië,false,true
12004,Knox,true,false
12005,Knud,true,false
12006,Knut,true,false
12007,Knute,true,false
12008,Knútr,true,false
12009,Koa,true,false
12010,Koba,true,false
12011,Kobe,true,false
12012,Kobina,true,false
12013,Kobus,true,false
12014,Koby,true,false
12015,Kodey,true,false
12016,Kodjo,true,false
12017,Kody,true,false
12018,Koen,true,false
12019,Koenraad,true,false
12020,Koert,true,false
12021,Koffi,true,false
